id,exact_match,norm_levenshtein,token_f1,rouge_l_f1,answer_accuracy,bleu,rouge1_f1,rouge2_f1,rougeL_f1,bert_precision,bert_recall,bert_f1,cosine_similarity
1,0.0,0.6233766233766234,0.5952380952380952,0.33482142857142855,0.0,0.513319029589184,0.7833333333333333,0.6949152542372882,0.6833333333333333,0.8695899248123169,0.862413227558136,0.865986704826355,0.94312983751297
2,0.0,0.3211920529801324,0.34285714285714286,0.44776119402985076,0.0,0.06464797857627003,0.4230769230769231,0.35294117647058826,0.36538461538461536,0.8559854626655579,0.7777206897735596,0.8149784207344055,0.8094406127929688
3,0.0,0.36170212765957444,0.5882352941176471,0.5528455284552846,0.0,0.37228110873161174,0.5714285714285714,0.37500000000000006,0.4693877551020408,0.8696931600570679,0.8063731789588928,0.8368370532989502,0.9161648154258728
4,0.0,0.2872340425531915,0.27941176470588236,0.3357142857142857,1.0,0.21917808219178078,0.5853658536585366,0.345679012345679,0.43902439024390244,0.8322272300720215,0.8164358139038086,0.8242558836936951,0.8872480988502502
5,0.0,0.31779661016949157,0.4719101123595506,0.3979328165374677,0.0,0.38144972065313554,0.6370370370370372,0.4360902255639098,0.4592592592592592,0.83510422706604,0.7419154644012451,0.785756528377533,0.8299455642700195
6,0.0,0.327217125382263,0.42975206611570244,0.24561403508771928,0.0,0.33761659366974967,0.7400000000000001,0.42424242424242425,0.43,0.8205715417861938,0.7729287147521973,0.7960379123687744,0.8337425589561462
7,0.0,0.3253424657534246,0.456140350877193,0.2819548872180451,0.0,0.3728813559322034,0.7425149700598803,0.3878787878787879,0.46706586826347307,0.7171026468276978,0.762166440486908,0.7389481663703918,0.8932004570960999
8,0.0,0.46192893401015234,0.45454545454545453,0.5568181818181818,0.0,0.3341714384174292,0.71875,0.5079365079365079,0.59375,0.8675621747970581,0.8051401376724243,0.8351864814758301,0.9092479944229126
9,0.0,0.22868217054263562,0.19753086419753085,0.2909090909090909,0.0,0.11022556371043997,0.453781512605042,0.3247863247863248,0.3865546218487395,0.7827839851379395,0.7547752857208252,0.7685245871543884,0.8165789842605591
10,0.0,0.2222222222222222,0.24719101123595508,0.21354166666666666,0.0,0.07754121930576421,0.4094488188976378,0.20799999999999996,0.3307086614173228,0.8136908411979675,0.7665736675262451,0.789429783821106,0.8149229288101196
11,0.0,0.32472324723247237,0.43956043956043955,0.327710843373494,0.0,0.2896587441648725,0.647887323943662,0.42857142857142855,0.4084507042253522,0.8319945931434631,0.7660008072853088,0.797635018825531,0.8976699709892273
12,0.0,0.23841059602649006,0.2222222222222222,0.16,0.0,0.02940602447826103,0.3916083916083916,0.1276595744680851,0.2937062937062937,0.8024194240570068,0.7349305152893066,0.767193615436554,0.6946771740913391
13,0.0,0.2821316614420063,0.5811965811965812,0.4576271186440678,0.0,0.2706659206161986,0.5714285714285714,0.45517241379310347,0.44897959183673475,0.8467223048210144,0.8027414083480835,0.8241455554962158,0.8779784440994263
14,0.0,0.3263707571801566,0.41025641025641024,0.23478260869565218,0.0,0.2909734289317858,0.6267281105990784,0.4,0.45161290322580644,0.8091583251953125,0.7727953195571899,0.7905588746070862,0.8068971037864685
15,0.0,0.29383886255924174,0.2557077625570776,0.1953781512605042,0.0,0.19424460431654678,0.547945205479452,0.16551724137931034,0.3219178082191781,0.7476325035095215,0.8029811382293701,0.774319052696228,0.5755891799926758
16,0.0,0.29268292682926833,0.5166666666666666,0.45579567779960706,0.0,0.2778431438402865,0.6181818181818182,0.4049079754601227,0.4363636363636364,0.7912489175796509,0.7557183504104614,0.7730755805969238,0.8554778099060059
17,0.0,0.29527559055118113,0.4090909090909091,0.273224043715847,0.0,0.180165640492832,0.556390977443609,0.4580152671755725,0.4661654135338345,0.8275910019874573,0.761086106300354,0.7929465174674988,0.846139132976532
18,0.0,0.30841121495327106,0.5,0.2621359223300971,0.0,0.3737401698904488,0.6126126126126127,0.3302752293577982,0.3783783783783784,0.7838046550750732,0.8072080612182617,0.7953342199325562,0.8046483993530273
19,0.0,0.2325581395348837,0.14285714285714285,0.14615384615384616,0.0,0.07289282464336044,0.41304347826086957,0.1111111111111111,0.3043478260869565,0.7479895949363708,0.746018648147583,0.7470028400421143,0.6675361394882202
20,0.0,0.3561643835616438,0.6071428571428572,0.5243619489559165,0.0,0.2971855947877965,0.5692307692307692,0.515625,0.4307692307692308,0.9001135230064392,0.828847348690033,0.8630117177963257,0.8975688815116882
21,0.0,0.29372937293729373,0.2962962962962963,0.11986301369863013,0.0,0.20083186116584686,0.4352941176470589,0.28571428571428575,0.3882352941176471,0.7912837862968445,0.793089747428894,0.7921857833862305,0.7753561735153198
22,0.0,0.29539295392953935,0.21487603305785125,0.01589825119236884,0.0,0.1774193548387097,0.44324324324324327,0.2295081967213115,0.31351351351351353,0.8061544895172119,0.7367736101150513,0.7699041366577148,0.773572564125061
23,0.0,0.23931623931623935,0.2962962962962963,0.38461538461538464,1.0,0.12445612053694931,0.42000000000000004,0.3061224489795918,0.42000000000000004,0.7245999574661255,0.7001252174377441,0.712152361869812,0.589572012424469
24,0.0,0.1909385113268608,0.25806451612903225,0.21220159151193635,0.0,0.022099651287227295,0.2831858407079646,0.18018018018018017,0.26548672566371684,0.8192394971847534,0.7596383690834045,0.7883139848709106,0.6591124534606934
25,0.0,0.23333333333333328,0.057692307692307696,0.057034220532319393,0.0,0.03281432423521015,0.36,0.05405405405405406,0.18666666666666665,0.6875520944595337,0.6767062544822693,0.6820861101150513,0.43869221210479736
26,0.0,0.4723618090452262,0.6582278481012659,0.684931506849315,0.0,0.5878061537909565,0.8787878787878788,0.7846153846153846,0.712121212121212,0.8958190679550171,0.8664500117301941,0.8808898329734802,0.9355421662330627
27,0.0,0.25778546712802763,0.1352657004830918,0.09806157354618016,0.0,0.10447761194029852,0.4347826086956522,0.18124999999999997,0.34161490683229817,0.6029845476150513,0.6800481677055359,0.6392019987106323,0.5188819766044617
28,0.0,0.4039735099337748,0.5263157894736843,0.5833333333333334,0.0,0.384612149766913,0.6382978723404255,0.5,0.5957446808510638,0.866200864315033,0.8375988006591797,0.8516597151756287,0.8663579225540161
29,0.0,0.7178423236514523,0.7083333333333334,0.7927107061503417,0.0,0.5961538461538461,0.8481012658227849,0.7179487179487178,0.810126582278481,0.8413454294204712,0.8593579530715942,0.8502562642097473,0.9521669149398804
30,0.0,0.3031088082901554,0.4,0.21264367816091953,0.0,0.35616438356164387,0.5941422594142259,0.3544303797468355,0.3682008368200837,0.6178233027458191,0.7423570156097412,0.6743891835212708,0.6241433620452881
31,0.0,0.38109756097560976,0.3125,0.0946969696969697,0.0,0.2345679012345679,0.6545454545454545,0.34355828220858897,0.4848484848484848,0.7958337068557739,0.8375133275985718,0.8161417245864868,0.9023655652999878
32,0.0,0.2838983050847458,0.42105263157894735,0.24770642201834864,0.0,0.2549019607843137,0.6616541353383458,0.36641221374045796,0.406015037593985,0.7153973579406738,0.7485973238945007,0.7316209077835083,0.760789692401886
33,0.0,0.42708333333333337,0.3442622950819672,0.3438735177865613,0.0,0.27941176470588236,0.6706586826347305,0.3878787878787879,0.4790419161676646,0.8405585885047913,0.858060359954834,0.8492193222045898,0.9028651118278503
34,0.0,0.3343373493975904,0.391304347826087,0.4525862068965517,0.0,0.14846101286394806,0.5342465753424658,0.4305555555555556,0.4794520547945205,0.8646050095558167,0.8272004127502441,0.8454892635345459,0.8165342211723328
35,0.0,0.37528604118993136,0.4172661870503597,0.38023952095808383,0.0,0.2692307692307693,0.6071428571428572,0.3614457831325302,0.4761904761904762,0.7848025560379028,0.8580946922302246,0.8198137879371643,0.913077712059021
36,0.0,0.26086956521739135,0.2926829268292683,0.2835820895522388,0.0,0.23069708687784052,0.48000000000000004,0.1951219512195122,0.384,0.8314117789268494,0.7790474891662598,0.8043782711029053,0.7361818552017212
37,0.0,0.39148936170212767,0.3956043956043956,0.5034965034965035,0.0,0.3023255813953489,0.7152317880794701,0.48322147651006714,0.5033112582781457,0.8891404867172241,0.8415851593017578,0.8647094964981079,0.9187787175178528
38,0.0,0.303030303030303,0.27368421052631575,0.09286898839137644,0.0,0.08860759493670887,0.5793103448275863,0.3916083916083916,0.496551724137931,0.7934876680374146,0.7959480881690979,0.794715940952301,0.8723117113113403
39,0.0,0.23115577889447236,0.3111111111111111,0.2452316076294278,0.0,0.20874228442392442,0.5042016806722689,0.20512820512820512,0.31932773109243695,0.8000761866569519,0.7687855958938599,0.7841188311576843,0.738137423992157
40,0.0,0.22775800711743777,0.43697478991596644,0.2314647377938517,0.0,0.36507936507936506,0.6703296703296704,0.3333333333333333,0.3406593406593406,0.8032433986663818,0.7555122971534729,0.7786471247673035,0.7862720489501953
41,0.0,0.2564102564102564,0.36893203883495146,0.14257425742574256,0.0,0.24561403508771928,0.6707317073170732,0.4320987654320988,0.4390243902439024,0.8361095786094666,0.8236021995544434,0.82980877161026,0.9006372094154358
42,0.0,0.2191780821917808,0.07272727272727272,0.34657039711191334,1.0,0.006674653992065214,0.3529411764705882,0.26506024096385544,0.32941176470588235,0.880058765411377,0.7443780899047852,0.8065521121025085,0.91734379529953
43,0.0,0.29729729729729726,0.3928571428571428,0.4083333333333333,0.0,0.31885807026973445,0.4597701149425288,0.23529411764705882,0.367816091954023,0.7596995830535889,0.7275314927101135,0.7432676553726196,0.8598833084106445
44,0.0,0.5649717514124294,0.5384615384615384,0.6547619047619048,0.0,0.475,0.7596899224806203,0.5826771653543307,0.6976744186046512,0.8280897736549377,0.8452074527740479,0.8365610837936401,0.9284446835517883
45,0.0,0.29083665338645415,0.3232323232323232,0.42369020501138954,0.0,0.24444444444444446,0.6258503401360545,0.42758620689655175,0.4625850340136054,0.8086920976638794,0.8026883006095886,0.8056790232658386,0.8297269344329834
46,0.0,0.20973782771535576,0.3047619047619047,0.3220675944333996,0.0,0.20754716981132076,0.6335403726708074,0.46540880503144655,0.4347826086956522,0.7736714482307434,0.7665255069732666,0.7700819373130798,0.7062320113182068
47,0.0,0.42307692307692313,0.6153846153846154,0.4280701754385965,0.0,0.46808510638297873,0.7709497206703911,0.5875706214689266,0.6703910614525139,0.909042239189148,0.8925625681877136,0.9007270336151123,0.9771996736526489
48,0.0,0.3317073170731707,0.1568627450980392,0.04375,0.0,0.0909090909090909,0.5668449197860963,0.3243243243243243,0.4064171122994652,0.8163249492645264,0.8585076928138733,0.8368850946426392,0.6307142376899719
49,0.0,0.29007633587786263,0.4782608695652174,0.5153846153846153,0.0,0.17647058823529413,0.6666666666666667,0.509090909090909,0.4912280701754386,0.8812928795814514,0.8545628190040588,0.8677220344543457,0.8803043961524963
50,0.0,0.21533923303834812,0.24074074074074078,0.12749003984063745,0.0,0.1232876712328767,0.4074074074074074,0.17500000000000002,0.2222222222222222,0.6874096989631653,0.739264726638794,0.7123948931694031,0.5241869688034058
51,0.0,0.2814569536423841,0.23076923076923078,0.12177985948477751,0.0,0.1153846153846154,0.45,0.2542372881355932,0.35000000000000003,0.8480039834976196,0.8739266395568848,0.8607701659202576,0.8523196578025818
52,0.0,0.1389645776566758,0.09574468085106384,0.15625,0.0,0.04545454545454546,0.2898550724637681,0.1605839416058394,0.18840579710144925,0.7159981727600098,0.8134447932243347,0.761617124080658,0.6537820100784302
53,0.0,0.5031446540880503,0.391304347826087,0.4674329501915709,0.0,0.20833333333333334,0.7169811320754718,0.5490196078431372,0.6792452830188678,0.8537174463272095,0.8694018125534058,0.8614882826805115,0.939218282699585
54,0.0,0.3602941176470589,0.42105263157894735,0.11588785046728972,0.0,0.3442622950819672,0.7956989247311828,0.5652173913043478,0.5483870967741935,0.8416571021080017,0.8558225631713867,0.8486806750297546,0.8762310743331909
55,0.0,0.15018773466833546,0.14814814814814817,0.076,0.0,0.08333333333333333,0.36482084690553745,0.17049180327868851,0.21498371335504887,0.6564383506774902,0.7392284274101257,0.6953778266906738,0.8011074662208557
56,0.0,0.17862595419847327,0.1871345029239766,0.07838479809976247,0.0,0.09848484848484847,0.314410480349345,0.1762114537444934,0.22707423580786024,0.6979332566261292,0.7587839961051941,0.727087676525116,0.8006394505500793
57,0.0,0.16624685138539042,0.24761904761904766,0.2575107296137339,0.0,0.011851295751533882,0.3190184049079754,0.21118012422360247,0.294478527607362,0.8731963038444519,0.7558091282844543,0.8102732300758362,0.8414574265480042
58,0.0,0.3286219081272085,0.5185185185185185,0.2796610169491525,0.0,0.3915378346328101,0.7745664739884394,0.5263157894736842,0.4624277456647399,0.839950680732727,0.7923038601875305,0.8154318332672119,0.8972528576850891
59,0.0,0.2574626865671642,0.2711864406779661,0.14145383104125736,0.0,0.24400575324555335,0.6666666666666667,0.33142857142857146,0.3163841807909604,0.7407957911491394,0.753129780292511,0.746911883354187,0.837918221950531
60,0.0,0.1936936936936937,0.25,0.29931972789115646,0.0,0.02179315549376289,0.4395604395604395,0.3146067415730337,0.26373626373626374,0.839529275894165,0.7562234401702881,0.7957018613815308,0.8658465147018433
61,0.0,0.39534883720930236,0.49090909090909096,0.4759725400457666,0.0,0.4009297014774106,0.6771653543307087,0.56,0.3937007874015748,0.8128547072410583,0.7665790319442749,0.7890390157699585,0.8692097067832947
62,0.0,0.40772532188841204,0.4915254237288136,0.06493506493506493,0.0,0.45614035087719296,0.6393442622950819,0.39999999999999997,0.4590163934426229,0.8160649538040161,0.8295815587043762,0.8227676749229431,0.8363860845565796
63,0.0,0.2990196078431373,0.2302158273381295,0.15572519083969466,0.0,0.18823529411764706,0.5638297872340425,0.22580645161290322,0.3191489361702127,0.7682688236236572,0.7841828465461731,0.7761443257331848,0.8415271639823914
64,0.0,0.30522088353413657,0.28318584070796465,0.11868131868131868,0.0,0.1311475409836066,0.47244094488188976,0.144,0.33070866141732286,0.7654411792755127,0.7698426246643066,0.7676355838775635,0.8059178590774536
65,0.0,0.12621359223300976,0.2622950819672131,0.2184873949579832,0.0,0.020110150763406425,0.17948717948717946,0.15789473684210528,0.17948717948717946,0.86564701795578,0.6704240441322327,0.75562983751297,0.8032622933387756
66,0.0,0.34594594594594597,0.32,0.4175824175824176,0.0,0.2222222222222222,0.5811965811965812,0.38260869565217387,0.4102564102564103,0.8102869391441345,0.8034833669662476,0.8068708181381226,0.8069557547569275
67,0.0,0.4135667396061269,0.5649717514124293,0.3269689737470167,1.0,0.43478260869565216,0.7925925925925926,0.5970149253731344,0.6370370370370372,0.8818055391311646,0.8921297788619995,0.8869376182556152,0.8253547549247742
68,0.0,0.18972332015810278,0.16494845360824742,0.09230769230769231,0.0,0.16666666666666669,0.33103448275862074,0.1258741258741259,0.20689655172413793,0.6949901580810547,0.6229788661003113,0.657017171382904,0.4856700301170349
69,0.0,0.45495495495495497,0.6060606060606061,0.43457943925233644,0.0,0.5882352941176471,0.8129032258064517,0.6405228758169935,0.7096774193548386,0.8682214617729187,0.8536683917045593,0.8608834147453308,0.9421957731246948
70,0.0,0.2934362934362934,0.2780269058295964,0.2140845070422535,0.0,0.18954248366013074,0.47023809523809523,0.31137724550898205,0.38095238095238104,0.7149864435195923,0.8013659715652466,0.7557159066200256,0.893057644367218
71,0.0,0.24712643678160917,0.11111111111111112,0.3967611336032389,0.0,0.0205212496559747,0.4262295081967213,0.2711864406779661,0.36065573770491804,0.8751973509788513,0.7915098667144775,0.8312525153160095,0.8565459251403809
72,0.0,0.22764227642276424,0.368421052631579,0.4444444444444444,0.0,0.13948863267987302,0.4642857142857143,0.37037037037037035,0.4642857142857143,0.8510160446166992,0.7470595836639404,0.7956566214561462,0.7457112073898315
73,0.0,0.2759381898454746,0.2931034482758621,0.021538461538461538,0.0,0.2077922077922078,0.53,0.3535353535353535,0.37,0.8050982356071472,0.80366450548172,0.8043807148933411,0.8583283424377441
74,0.0,0.3137254901960784,0.3287671232876712,0.37632776934749623,0.0,0.21428571428571425,0.5299145299145299,0.3620689655172414,0.42735042735042733,0.7928107976913452,0.8379122614860535,0.814737856388092,0.7824870944023132
75,0.0,0.28165374677002586,0.2975206611570248,0.12624584717607973,0.0,0.2535211267605634,0.5671641791044776,0.3819095477386935,0.39800995024875624,0.7822619080543518,0.8261167407035828,0.8035914301872253,0.7545772194862366
76,0.0,0.30666666666666664,0.46428571428571425,0.32669322709163345,0.0,0.31020907501478834,0.6582278481012658,0.38961038961038963,0.379746835443038,0.866569459438324,0.8222260475158691,0.8438155651092529,0.831283450126648
77,0.0,0.2222222222222222,0.25,0.2727272727272727,0.0,0.10604358061710577,0.37500000000000006,0.19354838709677416,0.3125,0.7480157017707825,0.7095016241073608,0.728249728679657,0.7888166904449463
78,0.0,0.248,0.30434782608695654,0.28846153846153844,0.0,0.22517932221294598,0.6,0.4411764705882353,0.34285714285714286,0.8604162931442261,0.8145813345909119,0.8368716835975647,0.894618809223175
79,0.0,0.19148936170212771,0.2105263157894737,0.31213872832369943,0.0,0.05982744768905403,0.339622641509434,0.3137254901960785,0.339622641509434,0.8730878233909607,0.7482132315635681,0.8058415651321411,0.8258316516876221
80,0.0,0.25384615384615383,0.22857142857142856,0.3905325443786982,0.0,0.07307340962109385,0.3673469387755102,0.3404255319148936,0.3673469387755102,0.9096720218658447,0.765087366104126,0.8311386108398438,0.7368401288986206
81,0.0,0.22033898305084743,0.25806451612903225,0.3561643835616438,0.0,0.06766764161830635,0.4,0.3720930232558139,0.4,0.899380087852478,0.7644487023353577,0.826443076133728,0.7799110412597656
82,0.0,0.1742424242424242,0.17142857142857143,0.28901734104046245,0.0,0.016409319790747813,0.3333333333333333,0.2608695652173913,0.3333333333333333,0.8269512057304382,0.7433549165725708,0.782927930355072,0.7721732258796692
83,0.0,0.24683544303797467,0.2727272727272727,0.3781094527363184,1.0,0.055401579181166935,0.36065573770491804,0.23728813559322035,0.3278688524590165,0.8939744234085083,0.7508731484413147,0.8161988258361816,0.7788378000259399
84,0.0,0.23484848484848486,0.2702702702702703,0.3804347826086957,1.0,0.12975134329774907,0.34615384615384615,0.16,0.2692307692307692,0.8653570413589478,0.7724117636680603,0.8162470459938049,0.7145348191261292
85,0.0,0.34572490706319703,0.31034482758620685,0.28125,0.0,0.24561403508771928,0.6626506024096386,0.5365853658536586,0.5783132530120482,0.7585740685462952,0.7623275518417358,0.7604461908340454,0.8831813931465149
